Date,Serveur,Traceroute,Values
2021-11-28 08:30:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.252.19', '108.170.252.19'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.484', '-1', '-1'), ('1.077', '-1', '-1'), ('31.351', '31.035', '40.938'), ('30.804', '-1', '-1'), ('39.792', '-1', '-1'), ('39.452', '-1', '-1'), ('-1', '-1', '-1'), ('146.037', '-1', '-1')]"
2021-11-28 08:30:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('130.117.15.85', 'be3051.agr41.fra03.atlas.cogentco.com'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('154.54.58.238', 'be2800.ccr42.par01.atlas.cogentco.com'), ('154.54.58.234', 'be2799.ccr41.par01.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('62.34.2.57', '62.34.2.57'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('*', '*'), ('89.84.1.234', '89.84.1.234')]","[('0.481', '0.335', '-1'), ('1.041', '1.251', '-1'), ('35.455', '54.662', '35.077'), ('53.960', '53.655', '-1'), ('53.916', '-1', '-1'), ('53.630', '-1', '-1'), ('51.628', '51.747', '-1'), ('56.323', '46.467', '-1'), ('45.587', '-1', '-1'), ('46.280', '36.330', '45.785'), ('45.664', '-1', '-1'), ('43.305', '-1', '-1'), ('43.202', '-1', '-1'), ('-1', '-1', '-1'), ('46.001', '54.991', '55.562')]"
2021-11-28 08:30:01,speedtest.serverius.net (178.21.16.76),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.151', 'as33891.dusseldorf.megaport.com'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('5.56.20.173', 'core-backbone.serverius.nl'), ('185.8.179.33', '185.8.179.33'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.99', '79.141.46.99.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.469', '-1', '-1'), ('1.147', '-1', '-1'), ('33.866', '33.392', '33.806'), ('33.077', '-1', '-1'), ('41.998', '41.575', '-1'), ('41.258', '40.129', '48.949'), ('-1', '-1', '54.384'), ('-1', '37.119', '*'), ('46.139', '36.512', '-1'), ('-1', '51.161', '46.542'), ('-1', '41.188', '*'), ('55.912', '37.147', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-28 08:45:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.104.195.13', '100ge4-2.core1.fra1.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('91.206.52.170', '10gigabitethernet1-4.core1.zrh1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('182.253.255.181', '182.253.255.181'), ('184.105.65.13', '100ge14-2.core1.sin1.he.net'), ('117.102.109.186', '117.102.109.186')]","[('0.547', '0.350', '0.421'), ('1.054', '0.943', '1.108'), ('71.401', '71.438', '81.644'), ('81.765', '-1', '-1'), ('81.753', '81.868', '-1'), ('80.792', '-1', '-1'), ('75.649', '75.290', '-1'), ('85.254', '-1', '-1'), ('-1', '73.154', '100ge15-2.core1.mrs1.he.net'), ('73.029', '94.426', '-1'), ('-1', '-1', '91.392'), ('315.313', '-1', '-1'), ('304.454', '-1', '-1'), ('287.581', '-1', '-1')]"
2021-11-28 08:45:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.20.226', 'ae17.pcr1.fnt.cw.net'), ('195.2.9.42', 'ae37-xcr1.ltw.cw.net'), ('195.2.24.241', 'et-7-1-0-xcr1.nyh.cw.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('195.2.24.97', 'ae1-xcr1.sje.cw.net'), ('216.6.57.6', 'if-ae-1-3.tcore4.njy-newark.as6453.net'), ('66.198.111.27', 'if-ae-34-14.tcore3.nto-newyork.as6453.net'), ('216.6.33.114', '216.6.33.114'), ('45.33.39.39', '45.33.39.39')]","[('0.461', '0.351', '0.292'), ('0.967', '0.912', '1.056'), ('65.070', '43.495', '64.758'), ('65.144', '64.844', '64.590'), ('64.971', '-1', '-1'), ('224.412', '-1', '-1'), ('233.784', '-1', '-1'), ('233.194', '191.909', '-1'), ('201.223', '200.947', '-1'), ('201.006', '-1', '-1'), ('201.284', '-1', '-1'), ('217.722', '-1', '-1'), ('217.953', '206.801', '-1'), ('217.564', '-1', '-1')]"
2021-11-28 08:45:01,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.251.144', '108.170.251.144'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('62.115.153.214', 'ffm-b5-link.ip.twelve99.net'), ('62.115.151.22', 'win-b2-link.ip.twelve99.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.138.22', 'ffm-bb2-link.ip.twelve99.net'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('62.115.151.17', 'teliacarrier.gw.eenet.ee')]","[('0.422', '0.339', '-1'), ('0.932', '0.878', '-1'), ('48.255', '58.910', '48.336'), ('59.036', '-1', '-1'), ('70.134', '-1', '-1'), ('69.190', '-1', '-1'), ('-1', '-1', '-1'), ('62.942', '52.158', '-1'), ('63.875', '-1', '-1'), ('102.897', '-1', '-1'), ('116.943', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('75.700', '-1', '-1')]"
2021-11-28 08:45:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.251.209', '108.170.251.209'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.471', '0.333', '0.429'), ('1.002', '1.040', '0.923'), ('69.225', '69.404', '69.560'), ('68.647', '68.785', '-1'), ('68.309', '-1', '-1'), ('67.383', '-1', '-1'), ('-1', '-1', '-1'), ('74.663', '52.933', '-1')]"
2021-11-28 08:45:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.14.73', 'be3001.agr41.fra03.atlas.cogentco.com'), ('154.54.58.234', 'be2799.ccr41.par01.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('0.497', '0.339', '0.420'), ('1.056', '1.159', '1.036'), ('55.988', '56.086', '66.330'), ('76.918', '66.103', '-1'), ('66.122', '-1', '-1'), ('76.476', '74.311', '-1'), ('74.287', '-1', '-1'), ('83.764', '62.454', '62.125'), ('63.766', '-1', '-1'), ('84.276', '-1', '-1'), ('75.668', '75.324', '-1'), ('75.117', '75.258', '75.022'), ('53.359', '-1', '-1'), ('-1', '-1', '53.011'), ('53.052', '-1', '-1')]"
2021-11-28 08:45:01,speedtest.serverius.net (178.21.16.76),"[('*', '*'), ('*', '*'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('5.56.20.170', 'core-backbone.serverius.nl'), ('185.8.179.33', '185.8.179.33'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('*', '*'), ('*', '*'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('-1', '-1', '-1'), ('-1', '-1', '-1'), ('53.237', '52.940', '74.299'), ('73.983', '-1', '-1'), ('73.692', '-1', '-1'), ('73.892', '-1', '-1'), ('42.450', '-1', '-1'), ('-1', '84.677', '84.319'), ('84.480', '73.558', '53.028'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('42.358', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-28 09:00:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('184.104.195.14', 've950.core2.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('182.253.100.185', '182.253.100.185'), ('74.82.50.70', 'biznet-networks-singapore-pte.e0-11.switch1.sin1.he.net'), ('117.102.109.186', '117.102.109.186')]","[('0.598', '0.471', '0.336'), ('1.089', '0.962', '0.842'), ('45.267', '44.900', '44.644'), ('44.534', '-1', '-1'), ('-1', '59.826', '51.805'), ('51.776', '-1', '-1'), ('63.719', '-1', '-1'), ('71.436', '-1', '-1'), ('63.349', '-1', '-1'), ('-1', '60.804', '100ge0-35.core2.gva1.he.net'), ('60.775', '-1', '-1'), ('68.488', '-1', '-1'), ('308.304', '-1', '-1'), ('284.032', '-1', '-1'), ('287.504', '-1', '-1')]"
2021-11-28 09:00:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('80.231.245.6', 'if-ae-55-2.tcore2.pvu-paris.as6453.net'), ('80.231.153.20', 'if-ae-49-2.tcore1.pvu-paris.as6453.net'), ('195.2.24.245', 'ae29-xcr2.ash.cw.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('195.2.2.150', 'ae13-xcr1.pal.cw.net'), ('195.2.14.206', 'linode-gw-xcr1.sje.cw.net'), ('173.230.159.69', 'if-2-6.csw6-fnc1.linode.com'), ('216.6.33.114', '216.6.33.114'), ('173.230.159.69', 'if-2-6.csw6-fnc1.linode.com'), ('45.33.39.39', '45.33.39.39')]","[('0.466', '0.388', '0.333'), ('1.005', '1.257', '0.895'), ('40.678', '40.771', '48.657'), ('40.501', '48.393', '-1'), ('48.673', '-1', '-1'), ('184.079', '-1', '-1'), ('190.774', '-1', '-1'), ('205.730', '-1', '-1'), ('190.437', '-1', '-1'), ('197.667', '-1', '-1'), ('191.666', '190.481', '183.895'), ('191.502', '-1', '-1'), ('199.411', '199.348', '199.492'), ('191.303', '190.511', '-1'), ('189.448', '-1', '-1')]"
2021-11-28 09:00:01,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.252.82', '108.170.252.82'), ('142.250.234.45', '142.250.234.45'), ('*', '*'), ('209.85.242.0', '209.85.242.0'), ('62.115.151.22', 'win-b2-link.ip.twelve99.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.138.22', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.138.104', 's-bb2-link.ip.twelve99.net'), ('*', '*'), ('*', '*'), ('*', '*'), ('62.115.151.17', 'teliacarrier.gw.eenet.ee')]","[('0.470', '-1', '-1'), ('1.026', '-1', '-1'), ('45.984', '46.165', '46.337'), ('53.659', '-1', '-1'), ('61.493', '-1', '-1'), ('60.933', '-1', '-1'), ('-1', '-1', '-1'), ('55.058', '-1', '-1'), ('54.066', '-1', '-1'), ('-1', '-1', '79.810'), ('79.899', '-1', '-1'), ('79.670', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('65.943', '-1', '-1')]"
2021-11-28 09:00:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.252.82', '108.170.252.82'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.517', '0.374', '0.476'), ('1.035', '0.929', '0.943'), ('48.503', '47.936', '48.048'), ('47.939', '-1', '-1'), ('55.296', '-1', '-1'), ('54.949', '61.445', '-1'), ('-1', '-1', '-1'), ('60.798', '-1', '-1')]"
2021-11-28 09:00:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('130.117.15.85', 'be3051.agr41.fra03.atlas.cogentco.com'), ('130.117.14.73', 'be3001.agr41.fra03.atlas.cogentco.com'), ('154.54.58.238', 'be2800.ccr42.par01.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('62.34.2.57', '62.34.2.57'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('*', '*'), ('89.84.1.234', '89.84.1.234')]","[('0.423', '0.420', '0.404'), ('0.932', '1.035', '0.900'), ('44.901', '44.958', '45.041'), ('52.448', '-1', '-1'), ('51.958', '-1', '-1'), ('51.510', '-1', '-1'), ('-1', '63.082', '*'), ('62.815', '-1', '-1'), ('61.631', '61.939', '61.536'), ('55.440', '-1', '-1'), ('55.557', '55.302', '54.816'), ('55.602', '-1', '-1'), ('56.021', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '55.402', '55.304')]"
2021-11-28 09:00:01,speedtest.serverius.net (178.21.16.76),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.151', 'as33891.dusseldorf.megaport.com'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('5.56.20.170', 'core-backbone.serverius.nl'), ('185.8.179.33', '185.8.179.33'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.98', '79.141.46.98.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.443', '-1', '-1'), ('0.871', '-1', '-1'), ('42.166', '49.602', '41.736'), ('41.866', '-1', '-1'), ('57.823', '49.499', '49.641'), ('41.629', '-1', '-1'), ('60.501', '60.148', '-1'), ('59.515', '-1', '-1'), ('61.900', '62.204', '-1'), ('-1', '-1', '75.924'), ('76.278', '-1', '-1'), ('-1', '-1', '58.131'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-28 09:15:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.14', 've950.core2.fra1.he.net'), ('72.52.92.86', '100ge11-1.core1.fra2.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.105.65.13', '100ge14-2.core1.sin1.he.net'), ('182.253.100.193', '182.253.100.193'), ('182.253.187.10', 'jkt-gs-3.biznetnetworks.com'), ('117.102.109.186', '117.102.109.186')]","[('0.496', '0.340', '0.408'), ('1.066', '0.954', '0.837'), ('29.198', '28.848', '28.536'), ('28.614', '28.321', '-1'), ('-1', '35.974', '36.319'), ('43.607', '-1', '-1'), ('33.074', '-1', '-1'), ('48.553', '-1', '-1'), ('55.042', '-1', '-1'), ('46.767', '-1', '-1'), ('46.208', '-1', '-1'), ('261.845', '-1', '-1'), ('285.475', '-1', '-1'), ('277.209', '-1', '-1'), ('279.712', '-1', '-1')]"
2021-11-28 09:15:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('80.231.245.6', 'if-ae-55-2.tcore2.pvu-paris.as6453.net'), ('195.2.16.230', 'ae37-pcr1.ptl.cw.net'), ('80.231.153.169', 'if-ae-55-4.tcore1.pye-paris.as6453.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('80.231.130.162', 'if-ae-66-14.tcore3.nto-newyork.as6453.net'), ('195.2.14.206', 'linode-gw-xcr1.sje.cw.net'), ('63.243.128.31', 'if-ae-0-2.tcore1.sqn-sanjose.as6453.net'), ('216.6.33.114', '216.6.33.114'), ('45.33.39.39', '45.33.39.39')]","[('0.480', '0.334', '0.416'), ('1.016', '0.901', '1.138'), ('31.255', '31.375', '31.482'), ('38.495', '38.587', '-1'), ('30.320', '-1', '-1'), ('190.003', '187.199', '187.602'), ('187.230', '194.846', '-1'), ('186.623', '-1', '-1'), ('182.668', '-1', '-1'), ('182.726', '-1', '-1'), ('179.791', '174.172', '-1'), ('181.766', '-1', '-1'), ('183.426', '183.095', '182.844'), ('174.760', '-1', '-1')]"
2021-11-28 09:15:01,iperf.eenet.ee (193.40.55.7),"[('*', '*'), ('*', '*'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.252.82', '108.170.252.82'), ('*', '*'), ('*', '*'), ('62.115.151.26', 'ffm-b11-link.ip.twelve99.net'), ('62.115.151.22', 'win-b2-link.ip.twelve99.net'), ('62.115.138.104', 's-bb2-link.ip.twelve99.net'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('*', '*'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('83.97.88.54', 'eenet-ias-eenet-gw.mx1.tal.ee.geant.net')]","[('-1', '-1', '-1'), ('-1', '-1', '-1'), ('28.054', '27.722', '28.185'), ('27.609', '27.544', '-1'), ('35.345', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('39.006', '-1', '-1'), ('39.468', '39.674', '-1'), ('55.612', '-1', '-1'), ('63.666', '63.580', '63.758'), ('-1', '-1', '-1'), ('79.784', '-1', '-1'), ('59.756', '-1', '-1')]"
2021-11-28 09:15:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.145', '108.170.251.145'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.477', '-1', '-1'), ('1.085', '-1', '-1'), ('30.937', '30.580', '30.274'), ('30.155', '-1', '-1'), ('29.793', '-1', '-1'), ('37.330', '-1', '-1'), ('-1', '-1', '-1'), ('38.940', '31.365', '-1')]"
2021-11-28 09:15:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('209.85.172.113', '209.85.172.113'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('130.117.1.118', 'be3187.ccr42.fra03.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('0.471', '-1', '-1'), ('1.073', '-1', '-1'), ('30.668', '30.357', '30.665'), ('29.668', '-1', '-1'), ('29.322', '-1', '-1'), ('28.994', '-1', '-1'), ('32.027', '-1', '-1'), ('39.523', '31.588', '-1'), ('47.295', '-1', '-1'), ('54.283', '-1', '-1'), ('47.749', '-1', '-1'), ('54.268', '53.858', '54.268'), ('47.598', '47.734', '47.666'), ('-1', '47.661', '*'), ('46.995', '46.688', '-1')]"
2021-11-28 09:15:01,speedtest.serverius.net (178.21.16.76),"[('*', '*'), ('*', '*'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.151', 'as33891.dusseldorf.megaport.com'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('5.56.20.171', 'core-backbone.serverius.nl'), ('*', '*'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.101', '79.141.46.101.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('-1', '-1', '-1'), ('-1', '-1', '-1'), ('29.994', '30.044', '30.173'), ('29.820', '29.527', '-1'), ('29.718', '29.828', '-1'), ('44.630', '-1', '-1'), ('46.989', '-1', '-1'), ('-1', '-1', '-1'), ('39.740', '39.834', '-1'), ('-1', '-1', '39.699'), ('-1', '-1', '39.864'), ('-1', '39.750', '*'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-28 09:30:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.104.195.13', '100ge4-2.core1.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.105.65.13', '100ge14-2.core1.sin1.he.net'), ('117.102.109.186', '117.102.109.186')]","[('0.646', '0.402', '0.464'), ('1.242', '1.448', '0.992'), ('27.135', '26.453', '26.181'), ('26.042', '-1', '-1'), ('33.508', '-1', '-1'), ('33.145', '29.571', '-1'), ('37.230', '-1', '-1'), ('44.604', '-1', '-1'), ('47.302', '-1', '-1'), ('46.403', '46.618', '-1'), ('54.527', '46.821', '-1'), ('46.472', '54.052', '-1'), ('270.079', '-1', '-1'), ('278.304', '-1', '-1')]"
